Brand,Car,Year,City,KMS,Fuel,Transmission,Price,Emi
Ford,Figo AspireTitanium 1.2 Ti-VCT,2018,Noida,51000,petrol,manual,381000,6082.0
Maruti,BalenoDelta MT,2022,Noida,14000,petrol,manual,627000,10677.0
Hyundai,i10Era 1.1 iRDE2,2013,Noida,48000,petrol,manual,219000,5903.0
Honda,Amaze1.2 VX i-VTEC,2016,Noida,49500,petrol,manual,417000,7101.0
Tata,NexonXZA Plus AMT S,2022,Noida,25500,petrol,automatic,949000,16160.0
Maruti,Alto 800Lxi CNG,2013,Noida,35500,petrol+cng,manual,224000,6212.0
Kia,SeltosHTX IVT G,2019,Noida,16000,petrol,automatic,1134000,19498.0
Hyundai,New Santro 1.1Asta MT,2018,Noida,38500,petrol,manual,422000,6737.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2017,Noida,91000,petrol,automatic,780000,13282.0
Honda,JazzSV Petrol,2015,Noida,56500,petrol,manual,376000,6416.0
Hyundai,i20 Active1.2 S,2015,Noida,63000,petrol,manual,430000,7827.0
Maruti,BrezzaZxi Dual Tone,2023,Noida,43500,petrol,manual,976000,16620.0
Tata,TiagoRevotron XZ Plus,2019,Noida,44500,petrol,manual,488000,8310.0
Hyundai,VenueSX 1.0  Turbo iMT,2022,Noida,84500,petrol,manual,773000,13163.0
Maruti,IgnisDelta 1.2 AMT,2018,Noida,38000,petrol,automatic,455000,7748.0
Renault,Kwid1.0L RXT(O) AMT,2020,Noida,49000,petrol,automatic,372000,6334.0
Hyundai,Elite i20Sportz 1.2,2017,Noida,55000,petrol,manual,463999,7901.0
Maruti,BalenoDelta MT,2025,Noida,12500,petrol,manual,698000,11886.0
Hyundai,CretaSX Petrol,2022,Noida,48000,petrol,manual,1219000,20964.0
Hyundai,VernaSX (O) 1.0 Turbo DCT,2022,Noida,46000,petrol,automatic,1219000,20964.0
Renault,KwidRXL,2019,Noida,22500,petrol,manual,282000,4802.0
Maruti,SwiftLXI,2020,Noida,25000,petrol,manual,474000,8071.0
Hyundai,VernaFluidic 1.6 VTVT SX Opt AT,2012,Noida,38000,petrol,automatic,395000,15023.0
Honda,JazzSV Petrol,2015,Noida,39500,petrol,manual,377000,6433.0
Maruti,SwiftVXI,2018,Noida,66500,petrol,manual,451000,7680.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2017,Noida,64000,petrol,manual,434000,7390.0
Maruti,Wagon R 1.0LXI CNG,2021,Noida,25500,petrol+cng,manual,524000,8923.0
Maruti,SwiftLXI (O),2016,Noida,20000,petrol,manual,358000,6096.0
Hyundai,VernaSX 1.6 VTVT,2018,Noida,75000,petrol,manual,676000,11511.0
Hyundai,VernaFluidic 1.6 VTVT SX,2011,Noida,84000,petrol,manual,320000,22865.0
Maruti,Swift DzireVXI,2015,Noida,48500,petrol,manual,397000,7226.0
Mahindra,TharLX 4 STR Hard Top Diesel MT 4WD,2021,Noida,29000,diesel,manual,1228000,21119.0
Mahindra,XUV700AX 3 Petrol AT 5 STR,2023,Noida,52500,petrol,automatic,1439000,24748.0
Hyundai,VernaFluidic 1.6 VTVT SX,2013,Noida,72000,petrol,manual,350000,9811.0
Tata,NexonXM (S),2022,Noida,27000,petrol,manual,740000,12601.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2019,Noida,18500,petrol,manual,508000,8650.0
Maruti,SwiftVXI,2013,Noida,34500,petrol,manual,305000,8221.0
Maruti,S-CrossZeta AT,2021,Noida,17000,petrol,automatic,898000,15292.0
Maruti,SwiftVXI,2013,Noida,91500,petrol,manual,268000,7223.0
Maruti,Swift DzireVXI,2013,Noida,89500,petrol,manual,259000,6981.0
Maruti,Swift DzireVXI AT,2012,Noida,50000,petrol,automatic,298000,11333.0
Maruti,DzireVXi,2022,Noida,28000,petrol,manual,572000,9740.0
Skoda,SlaviaAmbition 1.0L TSI MT,2022,Noida,26000,petrol,manual,1058000,18187.0
Nissan,MagniteXV Premium Turbo CVT,2021,Noida,24000,petrol,automatic,780000,13282.0
Maruti,CiazZXI+,2016,Noida,63000,petrol,manual,533000,9076.0
Tata,AltrozXZ Plus 1.5,2023,Noida,24000,diesel,manual,849000,14457.0
Maruti,Alto 800LXi,2019,Noida,30000,petrol,manual,306000,5468.0
Maruti,Wagon R 1.0VXI Petrol + CNG (Outside Fitted),2015,Noida,77500,petrol+cng,manual,291000,5296.0
Maruti,Wagon R 1.0LXI CNG,2013,Noida,54500,petrol+cng,manual,279000,7520.0
Mahindra,KUV100K6 6 STR,2016,Noida,35000,petrol,manual,324000,5517.0
Honda,CityVX Petrol,2022,Noida,16000,petrol,manual,1078000,18538.0
Maruti,SwiftVXI,2016,Noida,54500,petrol,manual,392000,6675.0
Honda,JazzS MT,2017,Noida,79500,petrol,manual,392000,6258.0
Hyundai,Fluidic Verna 4S1.6 VTVT SX Opt,2015,Noida,57000,petrol,manual,528000,9610.0
Honda,City1.5 S MT,2012,Noida,74000,petrol,manual,272000,10345.0
Hyundai,i10Sportz 1.2 Kappa2,2011,Noida,56500,petrol,manual,191000,13647.0
Hyundai,New i20Asta 1.0 Turbo IMT,2021,Noida,39000,petrol,manual,751000,12789.0
Tata,TiagoXZ+ Petrol+cng(outside fitted),2019,Noida,75500,petrol+cng,manual,454000,7731.0
Renault,Kwid1.0L RXT(O) AMT,2021,Noida,10500,petrol,automatic,443000,7544.0
Maruti,CiazSHVS RS Petrol,2016,Noida,72000,petrol,manual,522000,8889.0
Tata,AltrozXZ 1.5,2021,Noida,74000,diesel,manual,561000,9553.0
Mahindra,ScorpioS5 2WD 7 STR,2020,Noida,50500,diesel,manual,1039000,17867.0
Honda,CityZX CVT,2017,Noida,91000,petrol,automatic,721000,12278.0
Mahindra,Scorpio NZ8 L 4WD Diesel 7 STR,2023,Noida,32000,diesel,manual,2061000,35445.0
Hyundai,Elite i20Asta 1.2,2018,Noida,41500,petrol,manual,561000,9553.0
Hyundai,VernaSX 1.6 VTVT,2019,Noida,63000,petrol,manual,797000,13572.0
Tata,NexonXZ Plus S,2023,Noida,21000,petrol,manual,955000,16263.0
Renault,DusterRXL Petrol,2017,Noida,26500,petrol,manual,534000,9093.0
Maruti,BalenoZeta,2020,Noida,28000,petrol,manual,620000,10558.0
Maruti,SwiftVXI,2014,Noida,31500,petrol,manual,320000,6867.0
Tata,TigorRevotron XZ+ CNG,2022,Noida,18500,petrol+cng,manual,709000,12073.0
Hyundai,New i20Asta (O) 1.0 Turbo DCT,2021,Noida,47000,petrol,automatic,843000,14355.0
Renault,KwidRXL,2017,Noida,45000,petrol,manual,259000,4410.0
Maruti,Swift DzireVXI,2015,Noida,97500,petrol,manual,326000,5934.0
Maruti,SwiftVXI,2016,Noida,20500,petrol,manual,396000,6743.0
Tata,NexonXM S Petrol + CNG(Outside Fitted),2023,Noida,24500,petrol+cng,manual,810000,13793.0
Skoda,SlaviaStyle 1.0L TSI AT,2023,Noida,17500,petrol,automatic,1319000,22683.0
Hyundai,i10magna 1.1,2011,Noida,91500,petrol,manual,166000,11861.0
Tata,AltrozXZ 1.2,2020,Noida,26000,petrol,manual,599000,10200.0
Maruti,BalenoZeta Automatic,2019,Noida,69000,petrol,automatic,566000,9638.0
Maruti,SwiftLXI (O) CNG (Outside Fitted),2017,Noida,36500,petrol+cng,manual,392000,6675.0
Hyundai,Verna1.6 VTVT SX Opt CNG (Outside Fitted),2011,Noida,44500,petrol+cng,manual,313000,22365.0
Maruti,Alto 800LXi,2020,Noida,29500,petrol,manual,319000,5701.0
Honda,Amaze1.2 S i-VTEC,2017,Noida,63500,petrol,manual,388000,6607.0
Maruti,Swift DzireVXI,2012,Noida,100500,petrol,manual,236000,8975.0
Maruti,Wagon R 1.0LXI CNG,2016,Noida,60500,petrol+cng,manual,344000,5858.0
Maruti,New ErtigaZXi AT,2019,Noida,42000,petrol,automatic,857000,14594.0
Honda,CityVX CVT Petrol,2017,Noida,38500,petrol,automatic,767000,13061.0
BMW,5 Series520d Luxury Line,2019,Noida,46000,diesel,automatic,2500000,42996.0
Maruti,Wagon R 1.0LXI,2023,Noida,44000,petrol,manual,420000,7506.0
Hyundai,Fluidic Verna 4S1.4 VTVT,2015,Noida,77500,petrol,manual,372000,6771.0
Toyota,Corolla AltisVL CVT Petrol,2019,Noida,117500,petrol,automatic,925000,15752.0
Toyota,GlanzaV CVT,2019,Noida,94000,petrol,automatic,498000,8480.0
Maruti,IgnisZeta 1.2 MT,2020,Noida,48500,petrol,manual,430999,7339.0
Tata,Tiago NRGXZ AMT,2022,Noida,31500,petrol,automatic,580000,9877.0
Maruti,CiazVXi+ AT,2015,Noida,92500,petrol,automatic,403000,7335.0
Skoda,Rapid NewStyle Petrol,2019,Noida,84000,petrol,manual,598000,10183.0
Hyundai,AuraSX 1.2 CNG,2022,Noida,27500,petrol+cng,manual,702000,11954.0
Maruti,Vitara BrezzaZXi Plus AT Dual Tone,2020,Noida,38500,petrol,automatic,819000,13947.0
Maruti,CiazDelta 1.4 MT,2018,Noida,33000,petrol,manual,589000,10030.0
Tata,TigorRevotron XZ+ CNG,2023,Noida,34000,petrol+cng,manual,697000,11869.0
Maruti,SwiftVXI AMT,2021,Noida,17000,petrol,automatic,621000,10575.0
Tata,AltrozXT 1.2,2022,Noida,26500,petrol,manual,557000,9485.0
Maruti,BalenoZeta 1.2,2016,Noida,59500,petrol,manual,370000,6300.0
Tata,TigorRevotron XZ+ CNG,2022,Noida,72000,petrol+cng,manual,597000,10166.0
Maruti,Swift DzireVXI,2016,Noida,94000,petrol,manual,378000,6437.0
Mercedes,E-ClassE200 Expression,2018,Delhi-Ncr,57000,petrol,automatic,3450000,59336.0
Maruti,CiazZeta 1.5 AT,2023,Delhi-Ncr,20000,petrol,automatic,932000,15871.0
Maruti,CelerioVXi CNG,2023,Delhi-Ncr,26000,cng,manual,573000,9757.0
Maruti,IgnisZeta 1.2 MT,2022,Delhi-Ncr,5500,petrol,manual,546000,9298.0
Kia,SeltosHTX Plus AT D,2020,Delhi-Ncr,124000,diesel,automatic,1087000,18694.0
Maruti,S-CrossSigma,2021,Delhi-Ncr,43000,petrol,manual,671000,11426.0
Hyundai,Grand i10Magna 1.2 Kappa VTVT,2016,Delhi-Ncr,12000,petrol,manual,379000,6454.0
Toyota,Corolla Altis1.8 VL AT,2012,Delhi-Ncr,58000,petrol,automatic,350000,13311.0
Mahindra,XUV700AX 5 Diesel AT 7 STR,2023,Delhi-Ncr,52000,diesel,automatic,1705000,29322.0
Hyundai,CretaSX OPT Turbo DCT Petrol,2022,Delhi-Ncr,57000,petrol,automatic,1480000,25453.0
Kia,SonetGTX Plus 1.0 DCT,2020,Delhi-Ncr,48500,petrol,automatic,990000,16859.0
Maruti,IgnisAlpha 1.2 MT,2022,Delhi-Ncr,43500,petrol,manual,599000,10200.0
Renault,KigerRXZ Turbo CVT,2023,Delhi-Ncr,40000,petrol,automatic,809000,13776.0
Renault,DusterRxL Petrol,2014,Delhi-Ncr,69000,petrol,manual,395000,8477.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2015,Delhi-Ncr,67000,petrol,manual,353000,6425.0
BMW,X1sDrive20i SportX,2021,Delhi-Ncr,28500,petrol,automatic,2650000,45576.0
Maruti,Alto K10VXi,2016,Delhi-Ncr,28000,petrol,manual,293000,4989.0
Nissan,MagniteXV Premium Turbo CVT,2023,Delhi-Ncr,27500,petrol,automatic,851000,14492.0
Mahindra,TharLX Hard Top Petrol AT,2021,Delhi-Ncr,43500,petrol,automatic,1240000,21324.0
Honda,JazzVX Petrol,2017,Delhi-Ncr,63500,petrol,manual,459999,7343.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT (O),2015,Delhi-Ncr,80500,petrol,manual,336000,6116.0
Hyundai,New i20Sportz 1.2 MT,2023,Delhi-Ncr,30000,petrol,manual,673000,11460.0
Skoda,SlaviaStyle 1.0L TSI AT,2023,Delhi-Ncr,58000,petrol,automatic,1156000,19873.0
Tata,NexonXZ Plus,2023,Delhi-Ncr,38500,petrol,manual,897000,15275.0
Hyundai,VernaSX (O) 1.5 CRDi,2021,Delhi-Ncr,122000,diesel,manual,1003999,17097.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2016,Delhi-Ncr,81000,petrol,automatic,513999,8753.0
Hyundai,Grand i10Sportz (O) AT 1.2 Kappa VTVT,2017,Delhi-Ncr,65500,petrol,automatic,444000,7561.0
Hyundai,Creta1.6 SX AT VTVT,2018,Delhi-Ncr,83000,petrol,automatic,882000,15019.0
Tata,TiagoXZ CNG (Outside Fitted),2016,Delhi-Ncr,72500,cng,manual,336000,5721.0
Mahindra,Alturas G44WD AT,2021,Delhi-Ncr,65000,diesel,automatic,2150000,36976.0
Mercedes,C-ClassC 200 Avantgarde,2016,Delhi-Ncr,41500,petrol,automatic,1800000,30957.0
Maruti,S-CrossZeta AT,2020,Delhi-Ncr,49500,petrol,automatic,806000,13725.0
Volkswagen,VentoHighline Plus 1.0L TSI Petrol AT,2020,Delhi-Ncr,97000,petrol,automatic,739000,11798.0
Tata,AltrozXE 1.2,2023,Delhi-Ncr,28500,petrol,manual,493000,8395.0
Skoda,SlaviaActive 1.0L TSI MT,2022,Delhi-Ncr,47500,petrol,manual,874000,14883.0
Maruti,ErtigaVXI,2016,Delhi-Ncr,79000,petrol,manual,561000,9553.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2020,Delhi-Ncr,29000,petrol,manual,880000,14985.0
Hyundai,CretaS Diesel,2021,Delhi-Ncr,104500,diesel,manual,909000,15479.0
Ford,FigoTitanium Plus 1.2 Ti-VCT AT,2021,Delhi-Ncr,72000,petrol,automatic,571000,9723.0
Hyundai,VernaSX 1.6 VTVT,2020,Delhi-Ncr,40000,petrol,manual,807000,13742.0
Hyundai,Grand i10 NiosAsta 1.2 Kappa AMT,2024,Delhi-Ncr,6000,petrol,automatic,806000,13725.0
Honda,WR-VS MT Petrol,2017,Delhi-Ncr,58000,petrol,manual,473000,8054.0
Hyundai,i20 Active1.2 S,2015,Delhi-Ncr,41500,petrol,manual,408000,7426.0
Maruti,BrezzaZXi Plus,2023,Delhi-Ncr,60500,petrol,manual,1034000,17782.0
Hyundai,Elite i20Magna Plus 1.2 + CNG (Outside Fitted),2019,Delhi-Ncr,56000,cng,manual,541000,9212.0
Honda,CityZX CVT Petrol,2021,Delhi-Ncr,44500,petrol,automatic,1145000,19691.0
Mahindra,TharLX 4 STR Hard Top Diesel MT 4WD,2021,Delhi-Ncr,69000,diesel,manual,1108000,19062.0
Hyundai,Elite i20Asta 1.2,2015,Delhi-Ncr,60000,petrol,manual,425000,7736.0
Kia,SeltosGTX Plus DCT,2020,Delhi-Ncr,32000,petrol,automatic,1351000,23234.0
Nissan,MagniteXL,2022,Delhi-Ncr,62500,petrol,manual,509999,8685.0
Tata,NexonXZ Plus,2017,Delhi-Ncr,58500,petrol,manual,616000,10490.0
Volkswagen,PoloTrendline 1.0L MPI,2021,Delhi-Ncr,11500,petrol,manual,582000,9291.0
Kia,SeltosHTX Plus D,2020,Delhi-Ncr,123500,diesel,manual,1039000,17868.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2020,Delhi-Ncr,97000,petrol,automatic,761000,12959.0
Kia,SeltosGTX Plus,2019,Delhi-Ncr,64000,petrol,manual,1072000,18436.0
Tata,NexonXZ Plus,2021,Delhi-Ncr,25500,petrol,manual,842000,14338.0
MG,HectorSharp 2.0 Diesel Turbo MT,2021,Delhi-Ncr,46000,diesel,manual,1441000,24781.0
Hyundai,VernaSX (O)1.6 VTVT,2019,Delhi-Ncr,34500,petrol,manual,899000,15309.0
Jeep,Compass80 Anniversary 2.0 Diesel 4x4 AT,2021,Delhi-Ncr,26500,diesel,automatic,1889999,32505.0
Maruti,S-CrossAlpha,2021,Delhi-Ncr,33000,petrol,manual,903999,15394.0
Toyota,GlanzaV,2023,Delhi-Ncr,11500,petrol,manual,846000,14406.0
Hyundai,New i20Sportz 1.2 MT,2022,Delhi-Ncr,9500,petrol,manual,695000,11835.0
Maruti,XL6Alpha AT Petrol,2020,Delhi-Ncr,103000,petrol,automatic,856000,14577.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2021,Delhi-Ncr,49500,petrol,automatic,864000,14713.0
Maruti,S-CrossAlpha AT,2021,Delhi-Ncr,55000,petrol,automatic,959000,16331.0
Nissan,MagniteXV Turbo,2021,Delhi-Ncr,71000,petrol,manual,625000,10643.0
MG,HectorSharp 1.5 Petrol CVT,2021,Delhi-Ncr,65000,petrol,automatic,1274000,21910.0
Tata,SafariXT Plus Dark Edition,2023,Delhi-Ncr,48500,diesel,manual,1662000,28584.0
Kia,SonetHTX 1.0 iMT,2021,Delhi-Ncr,40000,petrol,manual,857000,14594.0
Kia,SonetGTX Plus 1.0 DCT,2023,Delhi-Ncr,36000,petrol,automatic,1142000,19639.0
Ford,EcoSportTitanium + 1.5L Ti-VCT AT,2018,Delhi-Ncr,94000,petrol,automatic,644000,10966.0
Maruti,Alto 800LXi CNG,2019,Delhi-Ncr,56500,cng,manual,289000,4921.0
Renault,TriberRXZ,2020,Delhi-Ncr,17500,petrol,manual,519000,8838.0
MG,Hector1.5 Sharp DCT,2020,Delhi-Ncr,61000,petrol,automatic,1032000,17748.0
Toyota,Fortuner2.7 2WD MT Petrol,2016,Delhi-Ncr,41000,petrol,manual,1989999,34225.0
Kia,SonetHTX 1.5,2021,Delhi-Ncr,54500,diesel,manual,880000,14985.0
Honda,WR-VVX MT Diesel,2020,Delhi-Ncr,100000,diesel,manual,770000,13112.0
Kia,SonetGTX Plus 1.0 iMT,2020,Delhi-Ncr,44000,petrol,manual,899000,15309.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2020,Delhi-Ncr,56500,petrol,manual,852000,14509.0
Kia,SeltosGTX Plus DCT,2019,Delhi-Ncr,49500,petrol,automatic,1111000,19107.0
Hyundai,New i20Sportz 1.2 MT,2022,Delhi-Ncr,40000,petrol,manual,656000,11171.0
Ford,FigoTitanium 1.2 Ti-VCT MT,2019,Delhi-Ncr,91500,petrol,manual,409999,6982.0
Honda,JazzV AT Petrol,2017,Delhi-Ncr,66500,petrol,automatic,459000,7327.0
Hyundai,Elite i20Asta 1.2,2015,Delhi-Ncr,29000,petrol,manual,473000,8609.0
Maruti,Wagon R 1.0VXI,2022,Delhi-Ncr,15500,petrol,manual,492000,8793.0
Ford,EcoSportTrend+ 1.0L EcoBoost,2016,Delhi-Ncr,95500,petrol,manual,423000,7203.0
Maruti,New ErtigaZXi Plus,2019,Delhi-Ncr,62000,petrol,manual,770000,13112.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2020,Delhi-Ncr,14500,petrol,manual,896000,15258.0
Maruti,CiazZeta 1.5,2024,Delhi-Ncr,6000,petrol,manual,969999,16518.0
MG,HectorSharp 1.5 DCT Petrol,2020,Delhi-Ncr,35500,petrol,automatic,1222000,21015.0
Kia,SonetHTX 1.0 iMT,2021,Delhi-Ncr,37500,petrol,manual,840000,14304.0
Ford,EcoSportAmbiente 1.5L Ti-VCT,2019,Delhi-Ncr,62000,petrol,manual,542000,9229.0
Hyundai,VenueSX 1.5 CRDI,2021,Delhi-Ncr,63500,diesel,manual,808000,13759.0
Tata,NexonXZ Plus,2021,Delhi-Ncr,51500,petrol,manual,793000,13504.0
Honda,CityVX,2014,Delhi-Ncr,100500,petrol,manual,455999,9786.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2017,Delhi-Ncr,52000,petrol,manual,520000,8855.0
Hyundai,Elite i20Sportz 1.2,2016,Delhi-Ncr,72500,petrol,manual,466000,7935.0
Kia,CarnivalLimousine,2022,Delhi-Ncr,100000,diesel,automatic,2424000,41687.0
Kia,SonetHTX 1.0 iMT,2021,Delhi-Ncr,67000,petrol,manual,749000,12755.0
Hyundai,CretaSX OPT Turbo DCT Petrol,2022,Delhi-Ncr,72000,petrol,automatic,1454000,25005.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2021,Delhi-Ncr,98500,petrol,automatic,808000,13759.0
Maruti,S-CrossZeta AT,2021,Delhi-Ncr,52000,petrol,automatic,780000,13282.0
Maruti,BalenoAlpha 1.2,2015,Delhi-Ncr,57000,petrol,manual,409000,7444.0
Skoda,KushaqAmbition 1.0L TSI AT,2022,Delhi-Ncr,31000,petrol,automatic,1127000,19382.0
Maruti,CelerioVXi,2019,Delhi-Ncr,17000,petrol,manual,363000,6181.0
Audi,A335 TFSI Premium Plus,2019,Delhi-Ncr,63000,petrol,automatic,1800000,30957.0
Kia,SeltosHTX G,2022,Delhi-Ncr,52500,petrol,manual,1151000,19795.0
Renault,KigerRXT 1.0 Turbo MT,2021,Delhi-Ncr,14500,petrol,manual,667000,11358.0
Ford,EcoSportTitanium 1.0 Ecoboost,2014,Delhi-Ncr,67500,petrol,manual,424000,9099.0
Toyota,Innova Crysta2.4  VX 8 STR,2022,Delhi-Ncr,31500,diesel,manual,2251000,38714.0
Honda,CityVX Petrol,2017,Delhi-Ncr,76000,petrol,manual,641000,10915.0
Tata,NexonXMA,2020,Delhi-Ncr,61500,petrol,automatic,633000,10779.0
Kia,SeltosGTX Plus AT D,2021,Delhi-Ncr,90000,diesel,automatic,1270000,21841.0
Kia,CarensPrestige Plus 1.4 Petrol MT 7 STR,2022,Delhi-Ncr,30000,petrol,manual,1165000,20035.0
Hyundai,Creta1.6L SX VTVT,2019,Delhi-Ncr,33500,petrol,manual,934000,15905.0
Honda,JazzS AT,2016,Delhi-Ncr,52500,petrol,automatic,436000,6960.0
Tata,AltrozXT 1.2,2022,Delhi-Ncr,24500,petrol,manual,609000,10370.0
Hyundai,i20 Active1.2 SX,2016,Delhi-Ncr,58500,petrol,manual,461000,7850.0
Kia,SonetHTK Plus 1.5,2021,Delhi-Ncr,46500,diesel,manual,822000,13998.0
Kia,SeltosGTX DCT,2019,Delhi-Ncr,61000,petrol,automatic,1139000,19588.0
Tata,TiagoXZ,2021,Delhi-Ncr,32500,petrol,manual,508000,8650.0
Ford,EcoSportTrend 1.5L Ti-VCT,2016,Delhi-Ncr,63500,petrol,manual,469000,7986.0
Honda,Amaze1.2 VX MT Petrol,2018,Delhi-Ncr,69000,petrol,manual,542000,9229.0
Kia,SonetGTX Plus 1.0 DCT,2021,Delhi-Ncr,55500,petrol,automatic,1059000,18212.0
Tata,NexonXZ Plus,2020,Delhi-Ncr,28500,petrol,manual,769000,13095.0
Honda,CityVX,2014,Delhi-Ncr,33000,petrol,manual,455999,9786.0
Tata,SafariXT Plus Dark Edition,2023,Delhi-Ncr,23500,diesel,manual,1672000,28754.0
Ford,EcoSportTitanium+ 1.0L EcoBoost,2017,Delhi-Ncr,93500,petrol,manual,523000,8906.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2017,Delhi-Ncr,86500,petrol,manual,446000,7595.0
Renault,KigerRXZ AMT,2022,Delhi-Ncr,34000,petrol,automatic,685000,11665.0
Mahindra,XUV 300W8 (O) Petrol,2019,Delhi-Ncr,49500,petrol,manual,752000,12806.0
Mahindra,XUV 300W8 (O) Petrol,2022,Delhi-Ncr,22000,petrol,manual,969999,16518.0
Toyota,Fortuner2.7 2WD AT Petrol,2018,Delhi-Ncr,80000,petrol,automatic,2300000,39556.0
Tata,Tiago NRGPetrol,2018,Delhi-Ncr,81000,petrol,manual,405999,6913.0
Hyundai,VernaSX Opt IVT Petrol,2021,Delhi-Ncr,53500,petrol,automatic,994999,16944.0
Renault,TriberRXZ,2022,Delhi-Ncr,81000,petrol,manual,557000,9485.0
Honda,CityVX CVT Petrol,2019,Delhi-Ncr,26500,petrol,automatic,893000,15207.0
Kia,SonetHTX 1.0 iMT,2021,Delhi-Ncr,79000,petrol,manual,791000,13470.0
Hyundai,XcentS,2018,Delhi-Ncr,83500,petrol,manual,409000,6529.0
Honda,Amaze1.2 S i-VTEC Opt,2017,Delhi-Ncr,64500,petrol,manual,417000,7101.0
Toyota,Corolla AltisVL CVT Petrol,2018,Delhi-Ncr,94500,petrol,automatic,928999,15820.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2013,Delhi-Ncr,88000,petrol,manual,287000,7736.0
Maruti,BalenoZeta 1.2,2016,Delhi-Ncr,40000,petrol,manual,444000,7561.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2016,Delhi-Ncr,105000,petrol,automatic,683000,11631.0
Toyota,Innova Crysta2.4  VX 8 STR,2022,Delhi-Ncr,30500,diesel,manual,2176000,37424.0
Kia,SonetGTX Plus 1.5 AT,2020,Delhi-Ncr,114000,diesel,automatic,897000,15275.0
Renault,KigerRXZ MT,2021,Delhi-Ncr,35500,petrol,manual,597000,10166.0
Honda,CityV Petrol,2022,Delhi-Ncr,36000,petrol,manual,950000,16177.0
Kia,SeltosHTX IVT G,2019,Delhi-Ncr,68000,petrol,automatic,936000,15939.0
Tata,AltrozXZ 1.2,2020,Delhi-Ncr,116000,petrol,manual,526000,8957.0
Honda,CityV Petrol,2022,Delhi-Ncr,19500,petrol,manual,976000,16620.0
Maruti,SwiftZXI AMT,2018,Delhi-Ncr,122500,petrol,automatic,494000,8412.0
Maruti,XL6Zeta MT Petrol,2022,Delhi-Ncr,63500,petrol,manual,877999,14951.0
Honda,CitySV,2015,Delhi-Ncr,66500,petrol,manual,437000,7954.0
Kia,SeltosHTK Plus iMT,2021,Delhi-Ncr,36000,petrol,manual,1036000,17816.0
Maruti,CiazZeta 1.5,2023,Delhi-Ncr,27000,petrol,manual,875000,14900.0
Maruti,BalenoDelta,2022,Delhi-Ncr,28000,petrol,manual,576000,9808.0
Hyundai,Creta1.6 SX AT VTVT,2019,Delhi-Ncr,44500,petrol,automatic,984000,16756.0
Ford,EcoSportTitanium Plus 1.5L Ti-VCT AT,2020,Delhi-Ncr,84500,petrol,automatic,769000,13095.0
Honda,JazzZX CVT,2021,Delhi-Ncr,56000,petrol,automatic,701000,11191.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2019,Delhi-Ncr,63000,petrol,manual,680000,11580.0
Tata,NexonXZ Plus S,2021,Delhi-Ncr,29000,petrol,manual,874000,14883.0
Honda,JazzV Petrol,2016,Delhi-Ncr,46500,petrol,manual,430000,6864.0
Tata,TiagoRevotron XM CNG,2023,Delhi-Ncr,28500,petrol+cng,manual,558000,9502.0
Honda,Amaze1.2 VX i-VTEC,2016,Delhi-Ncr,41000,petrol,manual,426999,7271.0
Maruti,ErtigaVxi,2012,Delhi-Ncr,39000,petrol,manual,426999,16240.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2019,Delhi-Ncr,78500,petrol,manual,648000,11035.0
Honda,JazzV Petrol,2016,Delhi-Ncr,100000,petrol,manual,399000,6370.0
Maruti,CiazAlpha 1.4 MT,2018,Delhi-Ncr,51500,petrol,manual,638000,10864.0
Hyundai,VenueSX 1.0  Turbo iMT Dual Tone Sport,2021,Delhi-Ncr,26500,petrol,manual,844999,14951.0
Renault,TriberRXZ AMT,2021,Delhi-Ncr,40500,petrol,automatic,584000,9945.0
Maruti,BalenoZeta 1.2 AT,2018,Delhi-Ncr,34000,petrol,automatic,581000,9894.0
Renault,KigerRXT (O) Turbo MT,2023,Delhi-Ncr,9000,petrol,manual,710000,12090.0
Hyundai,VernaFluidic 1.6 VTVT SX Opt AT,2013,Delhi-Ncr,57000,petrol,automatic,480999,12965.0
Honda,CityVX CVT Petrol,2020,Delhi-Ncr,48000,petrol,automatic,984000,16756.0
Toyota,Corolla AltisVL CVT Petrol,2018,Delhi-Ncr,57500,petrol,automatic,1083000,18630.0
Kia,SonetHTX Plus 1.0 iMT,2021,Delhi-Ncr,33000,petrol,manual,946000,16109.0
Honda,CityVX CVT,2015,Delhi-Ncr,54500,petrol,automatic,593000,10794.0
